person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,Type
22,55000,RENT,6.0,EDUCATION,C,10000,12.61,0.18,N,2,0,1
29,30000,RENT,0.0,PERSONAL,A,12000,8.94,0.4,N,5,1,1
23,93000,RENT,1.0,HOMEIMPROVEMENT,E,3000,19.29,0.03,Y,3,1,1
21,33000,RENT,3.0,PERSONAL,A,5000,7.51,0.15,N,2,0,1
29,48000,RENT,4.0,DEBTCONSOLIDATION,B,5000,10.65,0.1,N,10,0,1
25,59004,RENT,1.0,VENTURE,D,15000,15.58,0.25,Y,2,1,1
43,90000,MORTGAGE,4.0,EDUCATION,B,6000,8.88,0.06,N,12,0,1
22,42000,RENT,2.0,DEBTCONSOLIDATION,B,10000,10.59,0.24,N,4,0,1
30,300000,MORTGAGE,13.0,PERSONAL,B,18000,10.65,0.06,N,10,0,1
34,70000,MORTGAGE,13.0,EDUCATION,A,4000,6.54,0.06,N,6,0,1
22,30000,RENT,6.0,PERSONAL,A,15000,6.62,0.52,N,4,1,1
27,76875,MORTGAGE,8.0,EDUCATION,B,13750,10.25,0.18,N,7,0,1
24,29004,MORTGAGE,4.0,MEDICAL,D,5225,16.77,0.18,N,3,1,1
22,39000,RENT,6.0,DEBTCONSOLIDATION,D,7500,15.57,0.19,N,2,1,1
23,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,6.54,0.24,N,4,0,1
24,38000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7000,10.96,0.19,N,3,0,1
30,60000,RENT,5.0,PERSONAL,C,5200,12.53,0.09,Y,9,0,1
23,43000,RENT,5.0,VENTURE,B,10000,10.65,0.24,N,3,0,1
27,52000,MORTGAGE,8.0,PERSONAL,A,16000,6.62,0.3,N,10,0,1
24,50000,RENT,4.0,VENTURE,D,8000,15.95,0.16,Y,3,0,1
29,54000,RENT,3.0,HOMEIMPROVEMENT,D,10000,14.11,0.19,Y,10,1,1
22,48000,RENT,6.0,MEDICAL,B,10000,9.91,0.21,N,4,0,1
23,45000,RENT,0.0,VENTURE,A,7000,7.66,0.16,N,2,0,1
26,40000,RENT,3.0,VENTURE,B,2000,11.71,0.05,N,3,0,1
35,190000,OWN,9.0,HOMEIMPROVEMENT,B,16000,11.26,0.08,N,6,0,1
30,50000,OWN,3.0,EDUCATION,A,4000,8.59,0.08,N,10,0,1
27,35000,MORTGAGE,4.0,MEDICAL,B,15000,10.37,0.43,N,7,0,1
35,92000,RENT,0.0,DEBTCONSOLIDATION,B,9000,9.99,0.1,N,9,0,1
22,48996,RENT,4.0,MEDICAL,D,10800,14.96,0.21,Y,2,1,1
54,60000,RENT,1.0,PERSONAL,B,8000,11.14,0.13,N,20,0,1
43,62000,MORTGAGE,6.0,EDUCATION,A,5000,6.92,0.08,N,14,0,1
28,125000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,8500,14.59,0.07,N,10,0,1
24,50000,RENT,5.0,PERSONAL,B,6000,10.65,0.12,N,4,0,1
37,24000,RENT,0.0,EDUCATION,A,5575,6.62,0.22,N,14,0,1
31,60000,MORTGAGE,2.0,VENTURE,A,6000,6.03,0.1,N,5,0,1
24,39996,RENT,8.0,DEBTCONSOLIDATION,A,12000,9.63,0.3,N,2,0,1
25,65600,RENT,2.0,EDUCATION,C,10000,13.48,0.15,Y,2,0,1
23,28800,RENT,7.0,EDUCATION,B,8000,11.36,0.28,N,2,0,1
23,40000,RENT,1.0,EDUCATION,A,5500,7.88,0.14,N,4,0,1
23,75600,RENT,3.0,EDUCATION,C,20000,13.92,0.27,Y,3,0,1
23,31577,RENT,0.0,EDUCATION,A,5000,9.63,0.16,N,2,1,1
32,30000,RENT,3.0,MEDICAL,B,10000,10.99,0.33,N,9,1,1
24,40000,RENT,5.0,MEDICAL,B,18000,12.42,0.45,N,2,1,1
28,40000,RENT,6.0,MEDICAL,B,10500,11.36,0.26,N,10,0,1
23,60000,MORTGAGE,7.0,EDUCATION,B,21000,10.38,0.35,N,3,0,1
27,51000,OWN,4.0,HOMEIMPROVEMENT,A,12000,7.51,0.24,N,9,0,1
30,20000,RENT,4.0,VENTURE,D,4800,14.59,0.24,Y,5,0,1
23,57600,MORTGAGE,7.0,EDUCATION,A,6000,7.29,0.1,N,2,0,1
27,37076,RENT,2.0,PERSONAL,A,12000,8.49,0.32,N,8,1,1
23,48250,RENT,2.0,MEDICAL,C,5000,13.79,0.1,Y,3,0,1
28,50000,RENT,2.0,EDUCATION,C,10000,13.49,0.2,N,7,0,1
30,110000,MORTGAGE,0.0,EDUCATION,B,20000,11.14,0.18,N,6,0,1
23,75000,MORTGAGE,6.0,EDUCATION,B,6000,11.11,0.08,N,2,0,1
39,40500,RENT,1.0,PERSONAL,C,8000,14.26,0.2,Y,14,0,1
37,60000,OWN,3.0,HOMEIMPROVEMENT,A,10000,7.51,0.17,N,11,0,1
22,60000,RENT,6.0,EDUCATION,A,3600,7.49,0.06,N,2,0,1
27,84000,MORTGAGE,11.0,PERSONAL,A,1000,6.76,0.01,N,7,0,1
26,30000,RENT,0.0,EDUCATION,C,7500,13.22,0.25,Y,4,0,1
27,33000,RENT,5.0,EDUCATION,A,12000,7.29,0.36,N,8,1,1
27,53000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,6000,7.14,0.11,N,7,0,1
28,60000,RENT,3.0,MEDICAL,B,10000,10.75,0.17,N,5,0,1
24,80000,MORTGAGE,8.0,VENTURE,A,5000,6.99,0.06,N,4,0,1
40,54000,MORTGAGE,10.0,PERSONAL,A,6000,7.14,0.11,N,12,0,1
27,60000,RENT,4.0,PERSONAL,C,10000,13.49,0.17,Y,8,0,1
27,40000,OWN,1.0,PERSONAL,B,2400,11.36,0.06,N,5,0,1
22,100000,RENT,1.0,EDUCATION,B,14000,9.88,0.14,N,4,0,1
39,65000,RENT,3.0,EDUCATION,A,10000,6.17,0.15,N,15,0,1
29,89000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,14000,7.88,0.16,N,10,0,1
26,27000,RENT,3.0,EDUCATION,A,6000,7.9,0.22,N,3,1,1
25,45000,MORTGAGE,4.0,PERSONAL,C,7500,12.73,0.17,N,2,0,1
23,30000,RENT,3.0,EDUCATION,B,7200,12.69,0.24,N,2,1,1
26,55000,MORTGAGE,2.0,EDUCATION,B,11300,12.69,0.21,N,3,0,1
28,94800,MORTGAGE,7.0,VENTURE,E,6000,19.03,0.06,N,6,0,1
29,60000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,12000,13.22,0.21,Y,7,0,1
23,55000,MORTGAGE,7.0,PERSONAL,A,7500,7.51,0.14,N,3,0,1
25,25000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,6.03,0.24,N,3,0,1
41,42000,RENT,2.0,MEDICAL,B,3000,11.36,0.07,N,14,0,1
30,51600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,12000,11.14,0.23,N,10,0,1
28,50000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,7.51,0.24,N,7,0,1
28,44000,RENT,4.0,MEDICAL,B,10000,10.71,0.23,N,7,0,1
23,65000,MORTGAGE,7.0,PERSONAL,C,6000,15.23,0.09,N,3,0,1
44,51000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,20000,13.43,0.39,N,15,0,1
24,31200,RENT,8.0,EDUCATION,B,10000,10.39,0.32,N,2,1,1
32,65000,MORTGAGE,2.0,VENTURE,D,5000,15.2,0.07,Y,5,0,1
43,62004,RENT,3.0,HOMEIMPROVEMENT,B,20000,9.99,0.31,N,16,1,1
31,60000,MORTGAGE,2.0,VENTURE,B,12800,12.42,0.21,N,5,0,1
22,30000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.63,0.17,N,4,0,1
34,90000,RENT,15.0,PERSONAL,B,10000,11.12,0.11,N,6,0,1
25,50000,RENT,5.0,VENTURE,B,10000,10.59,0.2,N,3,0,1
22,45000,RENT,1.0,VENTURE,C,2500,12.53,0.06,N,2,0,1
28,30000,RENT,1.0,HOMEIMPROVEMENT,C,6000,13.49,0.2,Y,6,1,1
21,25000,OWN,5.0,VENTURE,A,5000,7.51,0.2,N,4,0,1
25,50000,RENT,3.0,PERSONAL,B,10000,9.99,0.2,N,4,0,1
27,45000,RENT,2.0,HOMEIMPROVEMENT,D,8000,16.32,0.18,N,9,1,1
38,42200,RENT,7.0,MEDICAL,D,10000,16.49,0.24,N,13,1,1
23,100000,MORTGAGE,4.0,EDUCATION,C,10000,14.26,0.1,Y,3,0,1
23,64000,RENT,7.0,VENTURE,D,15000,14.54,0.23,Y,3,0,1
25,35000,RENT,5.0,MEDICAL,A,4000,5.42,0.11,N,3,0,1
37,70000,MORTGAGE,12.0,VENTURE,A,5000,5.42,0.07,N,15,0,1
37,38400,RENT,3.0,MEDICAL,C,2500,12.98,0.07,Y,14,0,1
41,42000,RENT,4.0,HOMEIMPROVEMENT,B,8000,12.42,0.19,N,16,0,1
23,73164,MORTGAGE,7.0,VENTURE,C,1000,13.23,0.01,Y,2,0,1
38,35000,RENT,2.0,DEBTCONSOLIDATION,C,8000,12.99,0.23,Y,16,0,1
31,30000,MORTGAGE,13.0,MEDICAL,C,8875,13.85,0.3,Y,5,0,1
38,140000,MORTGAGE,22.0,EDUCATION,A,12000,6.03,0.09,N,15,0,1
26,40000,RENT,0.0,PERSONAL,B,3000,9.91,0.07,N,3,0,1
25,30000,RENT,3.0,DEBTCONSOLIDATION,B,4000,11.86,0.13,N,2,0,1
30,50000,RENT,14.0,HOMEIMPROVEMENT,D,8400,15.62,0.17,N,5,0,1
21,30000,RENT,6.0,EDUCATION,C,3000,13.61,0.1,N,3,0,1
24,80000,MORTGAGE,8.0,PERSONAL,A,8000,6.99,0.1,N,2,0,1
24,38400,MORTGAGE,4.0,VENTURE,B,4000,11.99,0.11,N,4,0,1
27,22000,RENT,2.0,MEDICAL,C,4000,12.99,0.18,Y,9,0,1
27,90000,RENT,0.0,DEBTCONSOLIDATION,A,12000,6.92,0.13,N,6,0,1
24,65000,MORTGAGE,3.0,EDUCATION,C,8000,13.06,0.12,Y,2,0,1
26,37200,RENT,2.0,DEBTCONSOLIDATION,D,12200,15.95,0.34,Y,4,1,1
21,62000,MORTGAGE,6.0,VENTURE,A,5000,7.14,0.08,N,3,0,1
22,41000,RENT,2.0,MEDICAL,C,6000,12.73,0.12,Y,4,0,1
28,45000,RENT,12.0,EDUCATION,C,1800,13.11,0.04,Y,10,0,1
28,15000,RENT,0.0,MEDICAL,C,2250,13.49,0.15,Y,8,0,1
21,80000,MORTGAGE,5.0,EDUCATION,A,11000,7.51,0.14,N,2,0,1
35,130000,RENT,3.0,VENTURE,C,7000,13.49,0.05,N,9,0,1
23,32500,RENT,0.0,EDUCATION,A,5000,8.94,0.15,N,3,0,1
23,70000,MORTGAGE,4.0,EDUCATION,D,25000,15.62,0.36,N,2,0,1
25,67000,RENT,9.0,MEDICAL,B,25000,11.83,0.37,N,2,1,1
23,90000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0.22,N,2,0,1
23,90000,MORTGAGE,7.0,EDUCATION,C,15000,13.61,0.17,Y,3,0,1
27,50000,RENT,11.0,DEBTCONSOLIDATION,E,18000,16.77,0.36,N,7,1,1
24,45000,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0.04,N,4,0,1
27,125000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,8000,9.63,0.06,N,10,0,1
22,72000,OWN,1.0,PERSONAL,B,15000,10.99,0.21,N,2,0,1
22,40000,RENT,4.0,EDUCATION,B,12000,10.59,0.3,N,2,0,1
23,75000,RENT,1.0,VENTURE,B,12000,10.74,0.16,N,3,0,1
23,50000,MORTGAGE,2.0,EDUCATION,C,7200,14.65,0.14,N,3,0,1
25,82656,OTHER,10.0,DEBTCONSOLIDATION,C,6000,12.09,0.07,Y,4,0,1
30,98000,MORTGAGE,14.0,PERSONAL,A,8000,6.62,0.08,N,9,0,1
24,49152,RENT,7.0,MEDICAL,B,4000,11.71,0.08,N,3,0,1
35,85000,RENT,8.0,HOMEIMPROVEMENT,A,15000,7.88,0.18,N,6,0,1
22,46000,RENT,2.0,EDUCATION,B,9600,9.99,0.21,N,3,0,1
23,30000,RENT,7.0,DEBTCONSOLIDATION,B,2000,10.36,0.07,N,3,0,1
27,49000,MORTGAGE,11.0,MEDICAL,A,7000,5.42,0.14,N,6,0,1
30,58650,RENT,3.0,MEDICAL,D,20000,16.29,0.29,N,6,1,1
23,80000,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.99,0.13,N,3,0,1
36,24000,RENT,4.0,MEDICAL,B,2000,9.99,0.08,N,11,0,1
28,74400,MORTGAGE,7.0,HOMEIMPROVEMENT,B,6700,10.99,0.09,N,9,1,1
28,23004,RENT,0.0,DEBTCONSOLIDATION,A,1350,5.42,0.06,N,10,0,1
21,45000,RENT,5.0,PERSONAL,B,6500,10.74,0.14,N,3,0,1
26,90000,MORTGAGE,3.0,EDUCATION,E,15000,16.35,0.17,N,3,0,1
26,74000,RENT,4.0,DEBTCONSOLIDATION,D,25000,15.05,0.36,N,4,1,1
28,75000,MORTGAGE,12.0,VENTURE,A,14000,7.88,0.19,N,5,0,1
30,49000,RENT,2.0,MEDICAL,C,2500,13.06,0.05,N,5,0,1
26,75860,MORTGAGE,6.0,MEDICAL,B,24000,11.49,0.32,N,4,0,1
25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,9.63,0.05,N,4,0,1
23,50000,RENT,1.0,VENTURE,B,9000,10.37,0.18,N,2,0,1
23,45600,MORTGAGE,6.0,EDUCATION,A,16000,6.91,0.33,N,4,0,1
23,74800,RENT,3.0,MEDICAL,E,16000,16.45,0.19,N,4,1,1
33,120000,MORTGAGE,3.0,EDUCATION,A,7200,7.29,0.06,N,5,0,1
44,81900,RENT,4.0,PERSONAL,C,20000,13.22,0.25,N,15,0,1
22,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,6.99,0.21,N,3,0,1
21,34000,RENT,3.0,EDUCATION,C,7000,13.61,0.21,Y,2,0,1
28,56461,RENT,2.0,PERSONAL,E,15000,16.77,0.27,N,8,0,1
25,150000,MORTGAGE,4.0,PERSONAL,B,15000,9.63,0.1,N,4,0,1
31,38000,RENT,1.0,MEDICAL,B,3000,10.37,0.08,N,9,0,1
27,135000,MORTGAGE,11.0,VENTURE,A,11000,9.32,0.08,N,6,0,1
24,75000,RENT,5.0,HOMEIMPROVEMENT,A,12000,5.99,0.16,N,4,0,1
25,30000,OWN,10.0,PERSONAL,D,6000,14.74,0.2,Y,2,0,1
28,36000,RENT,7.0,MEDICAL,A,13500,6.62,0.38,N,8,1,1
27,80000,MORTGAGE,3.0,PERSONAL,A,5000,6.17,0.06,N,9,0,1
23,48000,RENT,0.0,PERSONAL,A,4200,8.49,0.09,N,2,0,1
26,72000,RENT,7.0,VENTURE,B,7500,11.49,0.1,N,3,0,1
31,58000,RENT,2.0,VENTURE,A,12800,6.62,0.22,N,6,0,1
29,35000,MORTGAGE,5.0,PERSONAL,A,8250,7.51,0.24,N,6,0,1
23,54000,OWN,1.0,VENTURE,G,6000,19.16,0.11,N,3,0,1
25,45000,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.59,0.22,Y,3,1,1
30,28800,RENT,1.0,HOMEIMPROVEMENT,D,6250,14.54,0.22,N,8,1,1
37,104000,OWN,8.0,VENTURE,A,3000,6.17,0.03,N,13,0,1
25,47928,RENT,9.0,PERSONAL,C,15000,13.92,0.31,N,4,0,1
23,60000,RENT,2.0,EDUCATION,B,2000,9.63,0.03,N,4,0,1
49,42000,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0.24,N,16,0,1
26,60000,MORTGAGE,5.0,MEDICAL,B,7200,11.58,0.12,N,2,0,1
23,67500,RENT,7.0,DEBTCONSOLIDATION,B,5000,9.62,0.08,N,3,0,1
23,30000,RENT,3.0,EDUCATION,B,5000,10.38,0.17,N,4,0,1
26,130000,MORTGAGE,3.0,PERSONAL,A,10000,6.03,0.08,N,3,0,1
38,68000,MORTGAGE,19.0,VENTURE,A,11000,5.99,0.16,N,11,0,1
22,85000,RENT,0.0,EDUCATION,B,15000,11.71,0.18,N,4,0,1
26,46992,RENT,1.0,VENTURE,E,15450,16.35,0.31,Y,3,1,1
30,72000,MORTGAGE,13.0,EDUCATION,B,1500,11.12,0.02,N,7,0,1
23,96000,MORTGAGE,3.0,VENTURE,B,10000,10.65,0.1,N,4,0,1
27,71400,RENT,6.0,HOMEIMPROVEMENT,B,5000,11.12,0.07,N,6,0,1
38,65000,MORTGAGE,15.0,PERSONAL,C,10000,13.99,0.15,Y,15,0,1
28,60000,MORTGAGE,12.0,EDUCATION,C,16000,13.49,0.27,N,6,0,1
30,65000,RENT,14.0,DEBTCONSOLIDATION,B,6000,10.65,0.09,N,7,0,1
24,65000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,3500,13.48,0.05,Y,2,0,1
21,42000,RENT,5.0,VENTURE,B,1200,11.12,0.03,N,3,0,1
27,42000,RENT,3.0,MEDICAL,B,3000,11.12,0.07,N,8,0,1
28,85000,MORTGAGE,12.0,EDUCATION,A,10000,7.9,0.12,N,10,0,1
27,84996,MORTGAGE,3.0,PERSONAL,C,20000,13.92,0.24,N,9,0,1
22,54000,MORTGAGE,6.0,MEDICAL,A,10000,5.79,0.19,N,2,0,1
25,103000,RENT,9.0,VENTURE,C,20000,13.79,0.19,Y,2,0,1
25,34000,RENT,9.0,EDUCATION,B,10000,10.0,0.29,N,4,0,1
30,120000,MORTGAGE,4.0,PERSONAL,A,6000,6.92,0.05,N,8,0,1
32,60000,RENT,2.0,PERSONAL,C,12000,13.22,0.2,N,6,0,1
23,45000,RENT,1.0,DEBTCONSOLIDATION,D,4000,13.24,0.09,Y,3,1,1
34,105600,MORTGAGE,5.0,PERSONAL,B,10000,10.99,0.09,N,9,0,1
27,51000,RENT,11.0,VENTURE,C,1000,13.49,0.02,N,9,0,1
25,65000,RENT,6.0,HOMEIMPROVEMENT,D,15000,15.33,0.23,Y,4,0,1
23,55000,MORTGAGE,7.0,MEDICAL,A,3000,7.49,0.05,N,4,0,1
30,50000,MORTGAGE,8.0,PERSONAL,A,6000,7.88,0.12,N,8,0,1
24,60000,RENT,2.0,VENTURE,B,10000,10.65,0.17,N,2,0,1
30,130000,MORTGAGE,14.0,VENTURE,C,4000,14.35,0.03,N,5,0,1
40,48000,RENT,15.0,DEBTCONSOLIDATION,B,8000,9.25,0.17,N,14,0,1
27,36000,RENT,3.0,HOMEIMPROVEMENT,C,14000,13.49,0.39,N,8,1,1
29,38000,RENT,6.0,MEDICAL,C,6500,12.87,0.17,N,6,0,1
27,51356,RENT,3.0,PERSONAL,A,6000,8.59,0.12,N,9,0,1
25,48000,OWN,4.0,VENTURE,A,8000,7.14,0.17,N,3,0,1
33,60000,MORTGAGE,17.0,HOMEIMPROVEMENT,D,16800,15.95,0.29,N,6,0,1
27,38400,RENT,7.0,EDUCATION,B,3500,10.59,0.09,N,8,0,1
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,9.63,0.08,N,3,0,1
22,44000,RENT,0.0,MEDICAL,D,5600,15.99,0.12,Y,3,1,1
22,62500,RENT,4.0,DEBTCONSOLIDATION,D,4000,15.59,0.06,Y,3,1,1
21,80000,MORTGAGE,6.0,EDUCATION,A,4800,7.88,0.06,N,3,0,1
22,50000,RENT,2.0,DEBTCONSOLIDATION,B,4600,11.86,0.09,N,4,0,1
28,140000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,11.36,0.18,N,7,0,1
32,45000,RENT,4.0,MEDICAL,A,3000,5.42,0.07,N,7,0,1
24,80000,RENT,8.0,HOMEIMPROVEMENT,B,25000,10.99,0.31,N,3,1,1
28,44000,RENT,0.0,MEDICAL,A,7000,8.9,0.16,N,10,0,1
35,45996,RENT,2.0,VENTURE,D,9000,14.11,0.2,Y,5,1,1
32,80000,OWN,8.0,VENTURE,A,4000,5.42,0.05,N,10,0,1
23,30000,RENT,0.0,MEDICAL,E,14000,16.82,0.47,N,4,1,1
25,50004,MORTGAGE,4.0,PERSONAL,A,10000,8.59,0.2,N,4,0,1
31,85000,RENT,4.0,MEDICAL,B,21000,11.83,0.25,N,9,0,1
22,59600,MORTGAGE,1.0,VENTURE,A,5000,7.51,0.08,N,4,0,1
27,31200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,7500,13.48,0.24,N,5,0,1
30,75000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.47,0.13,Y,9,0,1
25,60000,RENT,1.0,EDUCATION,A,9000,7.88,0.15,N,4,0,1
22,80000,MORTGAGE,0.0,PERSONAL,A,10000,7.51,0.13,N,2,0,1
39,43200,RENT,1.0,MEDICAL,A,10000,7.49,0.23,N,14,0,1
25,78996,RENT,6.0,HOMEIMPROVEMENT,D,15000,14.42,0.19,Y,3,1,1
25,60000,RENT,9.0,DEBTCONSOLIDATION,B,15000,10.99,0.25,N,4,0,1
30,65000,MORTGAGE,5.0,VENTURE,C,20000,12.61,0.31,Y,8,0,1
26,30000,MORTGAGE,1.0,EDUCATION,C,5825,14.79,0.18,Y,4,0,1
24,90000,RENT,8.0,DEBTCONSOLIDATION,B,14000,11.49,0.16,N,4,0,1
44,55000,MORTGAGE,4.0,VENTURE,B,5000,11.49,0.09,N,14,0,1
26,68000,MORTGAGE,7.0,PERSONAL,B,16000,10.0,0.24,N,4,0,1
26,60000,RENT,4.0,VENTURE,B,10000,10.25,0.17,N,4,0,1
27,72000,MORTGAGE,0.0,EDUCATION,A,6000,6.76,0.08,N,8,0,1
24,45996,RENT,2.0,PERSONAL,D,11000,11.86,0.25,Y,3,1,1
22,95000,RENT,2.0,EDUCATION,B,10000,11.89,0.11,N,4,0,1
36,38000,RENT,0.0,PERSONAL,C,10000,13.48,0.26,N,12,0,1
22,27600,OWN,4.0,VENTURE,D,5000,15.7,0.18,N,2,0,1
21,24000,OWN,2.0,EDUCATION,B,7000,12.42,0.29,N,2,0,1
22,75000,MORTGAGE,4.0,EDUCATION,A,6000,8.9,0.08,N,3,0,1
28,180000,RENT,0.0,PERSONAL,B,18000,11.26,0.1,N,6,0,1
22,75000,MORTGAGE,6.0,PERSONAL,B,10000,11.99,0.13,N,4,0,1
38,55640,MORTGAGE,4.0,VENTURE,A,25000,7.9,0.49,N,13,0,1
23,75000,MORTGAGE,0.0,VENTURE,A,10000,6.03,0.13,N,2,0,1
28,50000,MORTGAGE,12.0,MEDICAL,B,3000,10.95,0.06,N,8,0,1
28,93000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,15000,10.74,0.16,N,6,0,1
30,24000,RENT,14.0,MEDICAL,A,1500,7.14,0.06,N,6,0,1
22,50000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,10.99,0.12,N,3,0,1
27,74448,MORTGAGE,11.0,MEDICAL,A,3000,7.05,0.04,N,7,0,1
24,41000,RENT,0.0,EDUCATION,D,4000,16.49,0.1,Y,2,1,1
34,37000,RENT,17.0,MEDICAL,B,5000,10.99,0.14,N,10,0,1
23,60000,RENT,7.0,DEBTCONSOLIDATION,A,10000,7.51,0.17,N,3,0,1
22,38000,MORTGAGE,6.0,EDUCATION,C,13250,13.11,0.36,Y,2,0,1
23,73164,MORTGAGE,7.0,DEBTCONSOLIDATION,B,1000,10.36,0.01,N,2,0,1
28,69996,RENT,1.0,HOMEIMPROVEMENT,B,6000,10.37,0.09,N,7,0,1
27,54000,MORTGAGE,11.0,VENTURE,A,5000,7.9,0.09,N,5,0,1
23,45000,RENT,5.0,MEDICAL,B,3600,10.59,0.08,N,4,0,1
32,48000,RENT,9.0,MEDICAL,B,4200,12.42,0.09,N,8,0,1
27,34000,RENT,1.0,DEBTCONSOLIDATION,D,10000,16.77,0.29,Y,7,1,1
22,30720,RENT,4.0,EDUCATION,A,11000,7.49,0.36,N,2,1,1
25,75000,RENT,9.0,DEBTCONSOLIDATION,A,10000,5.42,0.13,N,3,0,1
22,28000,OWN,1.0,PERSONAL,B,8000,9.99,0.28,N,4,0,1
24,60000,MORTGAGE,5.0,VENTURE,A,20000,7.88,0.33,N,4,0,1
22,30000,RENT,0.0,EDUCATION,A,4200,7.29,0.14,N,3,0,1
22,70000,RENT,6.0,DEBTCONSOLIDATION,B,10000,11.71,0.14,N,2,0,1
32,56000,MORTGAGE,3.0,VENTURE,B,12000,11.49,0.21,N,6,0,1
53,54000,RENT,1.0,EDUCATION,C,6000,12.68,0.11,N,23,1,1
44,57000,RENT,0.0,DEBTCONSOLIDATION,B,9000,9.63,0.16,N,14,0,1
22,52704,MORTGAGE,4.0,VENTURE,B,4800,10.37,0.09,N,4,0,1
36,70000,RENT,5.0,HOMEIMPROVEMENT,A,7000,6.62,0.1,N,15,0,1
23,24000,RENT,4.0,VENTURE,B,7000,10.99,0.29,N,2,0,1
22,91800,MORTGAGE,2.0,DEBTCONSOLIDATION,D,8400,14.84,0.09,Y,3,1,1
29,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,10.95,0.21,N,6,0,1
30,102300,MORTGAGE,9.0,PERSONAL,A,8800,7.14,0.09,N,6,0,1
22,50000,RENT,6.0,EDUCATION,C,15000,13.99,0.3,Y,3,0,1
22,50000,RENT,1.0,EDUCATION,B,3000,11.49,0.06,N,3,0,1
24,65000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6000,10.62,0.09,N,2,0,1
21,40000,RENT,2.0,MEDICAL,C,6000,13.48,0.15,N,2,0,1
25,70000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,13.49,0.14,Y,4,0,1
23,55000,MORTGAGE,7.0,VENTURE,A,6000,6.99,0.11,N,4,0,1
25,60000,MORTGAGE,9.0,VENTURE,B,12000,10.37,0.2,N,4,0,1
35,120000,MORTGAGE,4.0,MEDICAL,B,12500,11.49,0.1,N,10,0,1
23,35000,OWN,1.0,VENTURE,C,4000,13.57,0.11,Y,3,0,1
40,100000,MORTGAGE,6.0,EDUCATION,A,18000,6.99,0.18,N,14,0,1
35,35000,RENT,5.0,MEDICAL,B,8400,11.99,0.24,N,5,0,1
23,33000,RENT,5.0,EDUCATION,D,9000,14.54,0.27,N,4,0,1
26,54000,RENT,2.0,MEDICAL,B,1000,10.0,0.02,N,4,0,1
31,60000,MORTGAGE,15.0,VENTURE,A,2500,7.29,0.04,N,6,0,1
27,105000,RENT,0.0,VENTURE,B,24000,10.99,0.23,N,9,0,1
26,105000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,26375,10.62,0.25,N,3,0,1
25,59000,OWN,2.0,VENTURE,A,4000,8.0,0.07,N,2,0,1
23,36000,RENT,1.0,EDUCATION,B,8500,12.42,0.24,N,4,0,1
23,24000,RENT,8.0,DEBTCONSOLIDATION,B,1500,12.53,0.06,N,3,0,1
25,84000,RENT,4.0,HOMEIMPROVEMENT,D,8000,12.92,0.1,Y,4,0,1
21,50000,RENT,5.0,PERSONAL,B,5000,10.37,0.1,N,4,0,1
26,81600,MORTGAGE,9.0,VENTURE,A,11000,5.42,0.14,N,4,0,1
39,58000,OWN,13.0,VENTURE,A,6000,7.74,0.1,N,14,0,1
37,31200,RENT,1.0,EDUCATION,A,3000,7.9,0.1,N,14,0,1
23,78000,RENT,0.0,VENTURE,D,10000,16.89,0.13,N,4,1,1
24,35000,OWN,2.0,PERSONAL,A,10000,8.94,0.29,N,3,0,1
24,40000,RENT,3.0,EDUCATION,C,1200,14.22,0.03,Y,3,0,1
24,50000,RENT,4.0,HOMEIMPROVEMENT,B,8000,10.59,0.16,N,3,0,1
